x,y,y2,y4,y6,y8,y10,y12,y14,y16,y18,y20,y22,y24,y1,y3,y5,y7,y9,y11,y13,y15,y17,y19,y21,y23,y25
1612134000,6.932,6.846,952,996,8.46,7.7,286.3,3.686,112.1,0,0,7.182,4.069,0,0,0,0,0,0,0,0,1,0,0,0,0
1612137600,6.628,6.357,951,995,9.02,6.9,273.8,4.569,120.3,0,0,7.179,4.073,0,0,0,0,0,0,0,0,1,0,0,0,0
1612141200,6.774,6.581,951,995,8.95,4.5,275,3,117.9,0,0,7.178,4.09,0,0,0,0,0,0,0,0,1,0,0,0,0
1612144800,6.782,6.711,951,995,9.09,4.5,310.1,2.264,118,0,0,7.177,4.095,0,0,0,0,0,0,0,0,1,0,0,0,0
1612148400,6.789,6.731,950,994,9.31,3,301.2,2.151,119.6,0,0,7.169,4.068,0,0,0,0,0,0,0,0,1,0,0,0,0
1612152000,6.711,6.625,950,994,9.23,4,274.2,2.442,119.8,0,0,7.162,4.052,0,0,0,0,0,0,0,0,1,0,0,0,0
1612155600,6.574,6.47,950,995,9.03,3.5,266,2.315,119.4,0,0,7.148,4.065,0,0,0,0,0,0,0,0,1,0,0,0,0
1612159200,6.608,6.479,951,995,9.03,2.7,243.2,1.798,119.4,0,0,7.144,4.064,0,0,0,0,0,0,0,0,1,0,0,0,0
1612162800,6.764,6.7,951,995,9.24,4.5,288.4,1.901,119.3,0,1.182,7.147,4.078,0,0,0,0,0,0,0,0,1,0,0,0,0
1612166400,7.092,7.019,952,996,9.45,4,298.6,2.107,118.3,0,37.49,7.142,4.085,0,0,0,0,0,0,0,0,1,0,0,0,0
1612170000,7.256,7.153,952,997,9.46,6.3,291.1,2.11,117.4,0,76.34,7.106,4.09,0,0,0,0,0,0,0,0,1,0,0,0,0
1612173600,7.405,7.355,953,997,8.57,7.5,275.5,5.295,109,0,85.2,7.109,4.085,0,0,0,0,0,0,0,0,1,0,0,0,0
1612177200,7.23,7.226,954,998,8.91,7.5,275.8,5.832,112.6,0,133.7,7.117,4.077,0,0,0,0,0,0,0,0,1,0,0,0,0
1612180800,7.376,7.307,954,998,8.58,7,275.1,5.417,109.5,0,178.1,7.131,4.082,0,0,0,0,0,0,0,0,1,0,0,0,0
1612184400,7.46,7.393,954,999,8.94,6.5,267.9,5.908,111.5,0,124,7.151,4.086,0,0,0,0,0,0,0,0,1,0,0,0,0
1612188000,7.155,7.094,955,999,9.46,6.4,325.5,3.484,117.8,0,91.2,7.163,4.101,0,0,0,0,0,0,0,0,1,0,0,0,0
1612191600,7.603,7.513,956,1000,9.61,4.5,329.5,3.199,115.7,0,114.3,7.164,4.113,0,0,0,0,0,0,0,0,1,0,0,0,0
1612195200,7.633,7.557,956,1001,9.38,4.6,284.1,2.475,113.5,0,19.92,7.165,4.117,0,0,0,0,0,0,0,0,1,0,0,0,0
1612198800,6.954,6.887,957,1002,9.14,3,99,1.402,117,0,0,7.159,4.145,0,0,0,0,0,0,0,0,1,0,0,0,0
1612202400,7.737,7.552,958,1003,9.75,4.9,334,1.927,116.5,0,0,7.171,4.147,0,0,0,0,0,0,0,0,1,0,0,0,0
1612206000,8.07,7.919,959,1004,9.62,5,307.4,2.251,112.6,0,0,7.17,4.153,0,0,0,0,0,0,0,0,1,0,0,0,0
1612209600,7.944,7.82,960,1005,9.78,3.8,286.5,2.07,114.6,0,0,7.169,4.151,0,0,0,0,0,0,0,0,1,0,0,0,0
1612213200,7.606,7.49,962,1006,9.99,3.3,298.6,1.797,118.8,0,0,7.173,4.149,0,0,0,0,0,0,0,0,1,0,0,0,0
1612216800,7.725,7.599,962,1007,9.47,6.1,251.5,2.431,113.9,0,0,7.174,4.15,0,0,0,0,0,0,0,0,1,0,0,0,0
1612220400,7.678,7.582,963,1008,9.09,6,284.6,3.636,111.2,0,0,7.176,4.148,0,0,0,0,0,0,0,0,1,0,0,0,0
1612224000,7.823,7.713,964,1008,9.48,3.8,312.2,2.192,113.1,0,0,7.176,4.137,0,0,0,0,0,0,0,0,1,0,0,0,0
1612227600,7.77,7.683,964,1009,9.08,4.3,304.9,2.083,110.3,0,0,7.172,4.139,0,0,0,0,0,0,0,0,1,0,0,0,0
1612231200,7.616,7.53,965,1009,9.31,5.3,290.9,2.916,113.2,0,0,7.157,4.143,0,0,0,0,0,0,0,0,1,0,0,0,0
1612234800,7.607,7.519,965,1009,9.07,6.9,287.5,2.801,111.5,0,0,7.154,4.143,0,0,0,0,0,0,0,0,1,0,0,0,0
1612238400,7.323,7.265,965,1009,8.97,6.2,286.4,3.283,112.7,0,0,7.164,4.143,0,0,0,0,0,0,0,0,1,0,0,0,0
1612242000,7.306,7.255,965,1009,8.97,6.3,279.2,4.07,112.7,0,0,7.165,4.143,0,0,0,0,0,0,0,0,1,0,0,0,0
1612245600,7.391,7.324,965,1010,8.86,5.9,305.2,2.406,111.4,0,0,7.168,4.143,0,0,0,0,0,0,0,0,1,0,0,0,0
1612249200,7.23,7.194,965,1010,9.18,7.2,279.6,4.591,114.8,0,0.513,7.17,4.137,0,0,0,0,0,0,0,0,1,0,0,0,0
1612252800,7.444,7.374,966,1010,9.07,7,277.8,3.54,112.6,0,42.5,7.174,4.138,0,0,0,0,0,0,0,0,1,0,0,0,0
1612256400,7.384,7.361,966,1010,9.3,7,285.6,3.162,114.5,0,63.82,7.184,4.134,0,0,0,0,0,0,0,0,1,0,0,0,0
1612260000,7.591,7.571,966,1010,9.53,8.8,291.7,4.287,114.6,0,145.5,7.203,4.141,0,0,0,0,0,0,0,0,1,0,0,0,0
1612263600,7.413,7.379,966,1010,9.84,8.3,297.3,4.065,118.5,0,116,7.231,4.144,0,0,0,0,0,0,0,0,1,0,0,0,0
1612267200,8.58,8.49,966,1010,9.98,8.4,312.3,4.966,111,0,95,7.249,4.147,0,0,0,0,0,0,0,0,1,0,0,0,0
1612270800,8.61,8.55,966,1010,10.55,9.7,298.2,4.665,114.8,0,121.4,7.257,4.147,0,0,0,0,0,0,0,0,1,0,0,0,0
1612274400,8.28,8.2,966,1010,10.7,9.7,274.2,7.23,118.7,0,92.5,7.261,4.139,0,0,0,0,0,0,0,0,1,0,0,0,0
1612278000,8.89,8.69,966,1010,10.59,8.2,296,3.634,114.1,0,40,7.26,4.124,0,0,0,0,0,0,0,0,1,0,0,0,0
1612281600,9.28,9.13,966,1010,11.04,7.4,300.2,3.586,114.1,0,33.43,7.257,4.127,0,0,0,0,0,0,0,0,1,0,0,0,0
