x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1547046000,2.455,,2.424,,971,,1015,,,-1.3840000000000001,,5.8,,74.02,,2.478,,49.11,,,,67.71,,5.497000000000001,,5.52,
1547049600,3.208,,3.1630000000000003,,971,,1015,,,-2.552,,5.6,,91.3,,3.214,,66.36,,,,1.505,,7.64,,7.6370000000000005,
1547053200,2.5540000000000003,,2.472,,972,,1016,,,-3.174,,8.2,,63.49,,2.7430000000000003,,66.69,,,,,,7.6160000000000005,,7.622999999999999,
1547056800,0.9620000000000001,,0.96,,972,,1017,,,-0.423,,7.6,,83.5,,3.2239999999999998,,90.8,,,,,,7.622999999999999,,7.643,
1547060400,0.748,,0.78,,973,,1017,,,-0.679,,5.7,,69.06,,2.307,,90.3,,,,,,7.5760000000000005,,7.649,
1547064000,0.589,,0.547,,973,,1017,,,-0.8590000000000001,,4,,62.31,,1.6340000000000001,,90.6,,,,,,7.598,,7.609,
1547067600,1.11,,1.026,,973,,1017,,,-2.398,,4.2,,64.29,,2.224,,78.19,,,,,,7.587999999999999,,7.625,
1547071200,0.512,,0.49700000000000005,,973,,1017,,,-1.433,,4.3,,72.78,,2.426,,87.4,,,,,,7.4670000000000005,,7.646,
1547074800,-0.153,,0.158,,973,,1017,,,-0.797,,4.5,,63.92,,2.323,,93.7,,,,,,7.471,,7.605,
1547110800,0.826,,0.696,,976,,1020,,,-2.795,,9.4,,60.3,,5.181,,71.46,,,,196.9,,7.042999999999999,,7.06,
1547114400,1.5019999999999998,,1.421,,976,,1021,,,-3.886,,9.4,,65.77,,5.276,,68.04,,,,311.4,,7.468999999999999,,7.581,
1547118000,1.7690000000000001,,1.74,,976,,1021,,,-4.129,,11.1,,65.83,,5.769,,65.29,,,,375.1,,7.446000000000001,,7.601,
1547121600,2.117,,2.117,,976,,1020,,,-3.8689999999999998,,9.3,,57.09,,5.524,,64.8,,,,438.1,,7.515,,7.621,
1547125200,2.325,,2.305,,976,,1020,,,-4.1,,10.6,,62.49,,5.371,,62.84,,,,361.2,,7.54,,7.622000000000001,
1547128800,2.6860000000000004,,2.6689999999999996,,976,,1020,,,-3.477,,11,,59.2,,5.999,,64.15,,,,83.8,,7.557,,7.651,
1547132400,2.559,,2.532,,976,,1021,,,-3.3160000000000003,,10,,69.26,,5.398,,65.56,,,,63.8,,7.555,,7.662000000000001,
1547136000,2.065,,2.032,,977,,1021,,,-3.0639999999999996,,6.8,,84.5,,3.7239999999999998,,69.25,,,,2.758,,7.558,,7.667000000000001,
1547139600,1.569,,1.5290000000000001,,977,,1021,,,-2.687,,6,,73.59,,3.6489999999999996,,73.8,,,,,,7.535,,7.669,
1547143200,1.379,,1.341,,977,,1022,,,-2.465,,7,,64.87,,3.741,,76.04,,,,,,7.541,,7.6770000000000005,
1547146800,1.228,,1.176,,978,,1022,,,-2.381,,7.6,,60.89,,3.718,,77.42,,,,,,7.461,,7.671,
1547150400,1.123,,1.06,,978,,1022,,,-2.461,,5.4,,53.49,,3.534,,77.61,,,,,,7.433,,7.657,
1547154000,0.8809999999999999,,0.802,,978,,1022,,,-2.6430000000000002,,7.9,,45.66,,4.0169999999999995,,78.01,,,,,,7.452000000000001,,7.606,
1547157600,0.672,,0.5710000000000001,,978,,1022,,,-2.875,,6.9,,53.93,,3.758,,77.97,,,,,,7.242000000000001,,7.63,
1547161200,0.594,,0.52,,978,,1022,,,-3.2889999999999997,,7.2,,49.08,,3.867,,75.88,,,,,,7.172999999999999,,7.539,
1547164800,0.526,,0.441,,978,,1023,,,-3.485,,5.9,,45.86,,3.5639999999999996,,75.21,,,,,,7.199,,7.513,
1547168400,0.628,,0.5429999999999999,,978,,1022,,,-4.151,,6.1,,54.41,,3.676,,71.05,,,,,,7.37,,7.567,
1547172000,0.722,,0.6659999999999999,,979,,1023,,,-4.739,,6.5,,53.82,,3.81,,67.35,,,,,,7.515,,7.58,
1547175600,0.529,,0.465,,979,,1023,,,-4.577,,5.8,,48.15,,3.3569999999999998,,69.17,,,,,,7.547000000000001,,7.582000000000001,
1547179200,0.27899999999999997,,0.22399999999999998,,979,,1023,,,-4.252,,4.8,,52.48,,2.6239999999999997,,72.14,,,,,,7.489,,7.582999999999999,
1547182800,0.33899999999999997,,0.27399999999999997,,979,,1023,,,-4.2780000000000005,,6.2,,64.89,,3.49,,71.73,,,,,,7.437,,7.5729999999999995,
1547186400,0.177,,0.126,,979,,1024,,,-4.422,,6,,58.98,,3.304,,71.72,,,,,,7.468999999999999,,7.535,
1547190000,0.061,,0.013999999999999999,,979,,1024,,,-4.287,,5.6,,74.6,,3.238,,73.05,,,,,,7.4110000000000005,,7.606,
1547193600,-0.017,,-0.038,,980,,1024,,,-4.282,,4.5,,89.8,,2.633,,73.35,,,,31.4,,7.322,,7.555,
1547197200,0.188,,0.125,,981,,1025,,,-4.337,,5,,85.8,,3.0589999999999997,,72.19,,,,60.03,,7.435,,7.537999999999999,
1547200800,0.89,,0.72,,981,,1025,,,-4.106,,6.6,,81.8,,3.753,,70.36,,,,248.5,,7.433,,7.542000000000001,
