y2,y3,x,y,y1,y4
0,0,1653861600,11.72,,1
0,0,1653861900,11.83,,1
0,0,1653862200,11.79,,1
0,0,1653862500,11.89,,1
0,0,1653862800,12.4,,1
0,0,1653863100,11.84,,1
0,0,1653863400,11.7,,1
0,0,1653863700,11.72,,1
0,0,1653864000,11.79,,1
0,0,1653864300,11.68,,1
0,0,1653864600,11.74,,1
0,0,1653864900,11.62,,1
0,0,1653865200,11.67,,1
0,0,1653865500,11.9,,1
0,0,1653865800,11.42,,1
0,0,1653866100,11.75,,1
0,0,1653866400,11.47,,1
0,0,1653866700,11.36,,1
0,0,1653867000,11.1,,1
0,0,1653867300,11.31,,1
0,0,1653867600,11.49,,1
0,0,1653867900,11.57,,1
0,0,1653868200,11.47,,1
0,0,1653868500,11.55,,1
0,0,1653868800,11.57,,1
0,0,1653869100,11.73,,1
0,0,1653869400,11.58,,1
0,0,1653869700,11.86,,1
0,0,1653870000,11.74,,1
0,0,1653870300,11.66,,1
0,0,1653870600,11.47,,1
0,0,1653870900,11.54,,1
0,0,1653871200,11.65,,1
0,0,1653871500,11.97,,1
0,0,1653871800,11.74,,1
0,0,1653872100,12.29,,1
0,0,1653872400,12.52,,1
0,0,1653872700,12.37,,1
0,0,1653873000,12.31,,1
0,0,1653873300,12.63,,1
0,0,1653873600,12.38,,1
0,0,1653873900,12.49,,1
0,0,1653874200,12.83,,1
0,0,1653874500,12.75,,1
0,0,1653874800,12.5,,1
0,0,1653875100,13.2,,1
0,0,1653875400,13.37,,1
0,0,1653875700,14.09,,1
0,0,1653876000,14.03,,1
0,0,1653876300,14.3,,1
0,0,1653876600,14.43,,1
0,0,1653876900,14.6,,1
0,0,1653877200,14.45,,1
0,0,1653877500,14.19,,1
0,0,1653877800,14.12,,1
0,0,1653878100,14.11,,1
0,0,1653878400,14.13,,1
0,0,1653878700,14.13,,1
0,0,1653879000,14,,1
0,0,1653879300,14.14,,1
0,0,1653879600,14.15,,1
0,0,1653879900,13.99,,1
0,0,1653880200,14.44,,1
0,0,1653880500,15.06,,1
0,0,1653880800,14.8,,1
0,0,1653881100,14.68,,1
0,0,1653881400,14.72,,1
0,0,1653881700,14.75,,1
0,0,1653882000,14.69,,1
0,0,1653882300,14.9,,1
0,0,1653882600,15.02,,1
0,0,1653882900,15.16,,1
0,0,1653883200,14.84,,1
0,0,1653883500,14.97,,1
0,0,1653883800,15.15,,1
0,0,1653884100,14.99,,1
0,0,1653884400,15.31,,1
0,0,1653884700,15.04,,1
0,0,1653885000,15.14,,1
0,0,1653885300,15.1,,1
0,0,1653885600,15.27,,1
0,0,1653885900,15.06,,1
0,0,1653886200,15.02,,1
0,0,1653886500,15.13,,1
0,0,1653886800,15.18,,1
0,0,1653887100,14.97,,1
0,0,1653887400,14.9,,1
0,0,1653887700,14.99,,1
0,0,1653888000,15.11,,1
0,0,1653888300,14.74,,1
0,0,1653888600,15.05,,1
0,0,1653888900,14.88,,1
0,0,1653889200,14.88,,1
0,0,1653889500,14.98,,1
0,0,1653889800,14.72,,1
0,0,1653890100,14.83,,1
0,0,1653890400,14.71,,1
0,0,1653890700,14.89,,1
0,0,1653891000,14.67,,1
0,0,1653891300,14.96,,1
0,0,1653891600,14.74,,1
0,0,1653891900,14.7,,1
0,0,1653892200,14.87,,1
0,0,1653892500,14.73,,1
0,0,1653892800,14.82,,1
0,0,1653893100,14.76,,1
0,0,1653893400,14.57,,1
0,0,1653893700,14.57,,1
0,0,1653894000,14.91,,1
0,0,1653894300,14.86,,1
0,0,1653894600,14.76,,1
0,0,1653894900,15.02,,1
0,0,1653895200,15.21,,1
0,0,1653895500,15.26,,1
0,0,1653895800,15.47,,1
0,0,1653896100,15.69,,1
0,0,1653896400,15.38,,1
0,0,1653896700,16.21,,1
0,0,1653897000,15.95,,1
0,0,1653897300,15.66,,1
0,0,1653897600,15.64,,1
0,0,1653897900,15.6,,1
0,0,1653898200,15.8,,1
0,0,1653898500,16.03,,1
0,0,1653898800,15.69,,1
0,0,1653899100,15.51,,1
0,0,1653899400,15.55,,1
0,0,1653899700,15.58,,1
0,0,1653900000,15.65,,1
0,0,1653900300,15.84,,1
0,0,1653900600,15.35,,1
0,0,1653900900,15.72,,1
0,0,1653901200,15.65,,1
0,0,1653901500,15.65,,1
0,0,1653901800,15.64,,1
0,0,1653902100,15.64,,1
0,0,1653902400,15.79,,1
0,0,1653902700,15.77,,1
0,0,1653903000,15.94,,1
0,0,1653903300,16.04,,1
0,0,1653903600,15.62,,1
0,0,1653903900,15.93,,1
0,0,1653904200,16.15,,1
0,0,1653904500,16.02,,1
0,0,1653904800,16.19,,1
0,0,1653905100,16.54,,1
0,0,1653905400,16.37,,1
0,0,1653905700,16.62,,1
0,0,1653906000,16.49,,1
0,0,1653906300,16.68,,1
0,0,1653906600,16.52,,1
0,0,1653906900,16.52,,1
0,0,1653907200,16.38,,1
0,0,1653907500,16.12,,1
0,0,1653907800,16.42,,1
0,0,1653908100,16.42,,1
0,0,1653908400,16.28,,1
0,0,1653908700,16.1,,1
0,0,1653909000,16.42,,1
0,0,1653909300,15.89,,1
0,0,1653909600,15.69,,1
0,0,1653909900,15.73,,1
0,0,1653910200,15.64,,1
0,0,1653910500,15.22,,1
0,0,1653910800,15.55,,1
0,0,1653911100,14.96,,1
0,0,1653911400,15.02,,1
0,0,1653911700,14.77,,1
0,0,1653912000,14.99,,1
0,0,1653912300,15.23,,1
0,0,1653912600,16.63,,1
0,0,1653912900,16.06,,1
0,0,1653913200,15.76,,1
0,0,1653913500,16.57,,1
0,0,1653913800,16.65,,1
0,0,1653914100,16.56,,1
0,0,1653914400,16.64,,1
0,0,1653914700,16.63,,1
0,0,1653915000,16.36,,1
0,0,1653915300,15.99,,1
0,0,1653915600,16.14,,1
0,0,1653915900,16.2,,1
0,0,1653916200,16,,1
0,0,1653916500,15.94,,1
0,0,1653916800,17.55,,1
0,0,1653917100,17.26,,1
0,0,1653917400,16.77,,1
0,0,1653917700,16.61,,1
0,0,1653918000,16.4,,1
0,0,1653918300,16.44,,1
0,0,1653918600,16.31,,1
0,0,1653918900,16.18,,1
0,0,1653919200,16.12,,1
0,0,1653919500,16.29,,1
0,0,1653919800,16.03,,1
0,0,1653920100,16,,1
0,0,1653920400,15.99,,1
0,0,1653920700,16.12,,1
0,0,1653921000,16.02,,1
0,0,1653921300,15.8,,1
0,0,1653921600,15.71,,1
0,0,1653921900,15.9,,1
0,0,1653922200,16.03,,1
0,0,1653922500,15.72,,1
0,0,1653922800,16.31,,1
0,0,1653923100,16.72,,1
0,0,1653923400,16.7,,1
0,0,1653923700,16.5,,1
0,0,1653924000,16.86,,1
0,0,1653924300,17.02,,1
0,0,1653924600,17.14,,1
0,0,1653924900,16.8,,1
0,0,1653925200,16.82,,1
0,0,1653925500,16.59,,1
0,0,1653925800,16.96,,1
0,0,1653926100,17.2,,1
0,0,1653926400,17.1,,1
0,0,1653926700,17.27,,1
0,0,1653927000,17.03,,1
0,0,1653927300,16.84,,1
0,0,1653927600,16.85,,1
0,0,1653927900,17.11,,1
0,0,1653928200,16.9,,1
0,0,1653928500,16.5,,1
0,0,1653928800,16.48,,1
0,0,1653929100,16.44,,1
0,0,1653929400,16.3,,1
0,0,1653929700,16.15,,1
0,0,1653930000,16.32,,1
0,0,1653930300,15.98,,1
0,0,1653930600,16.22,,1
0,0,1653930900,16.17,,1
0,0,1653931200,15.81,,1
0,0,1653931500,16.2,,1
0,0,1653931800,16.33,,1
0,0,1653932100,15.83,,1
0,0,1653932400,16.04,,1
0,0,1653932700,15.57,,1
0,0,1653933000,15.7,,1
0,0,1653933300,15.96,,1
0,0,1653933600,16.04,,1
0,0,1653933900,15.72,,1
0,0,1653934200,15.69,,1
0,0,1653934500,15.74,,1
0,0,1653934800,15.43,,1
0,0,1653935100,15.56,,1
0,0,1653935400,15.74,,1
0,0,1653935700,15.37,,1
0,0,1653936000,15.57,,1
0,0,1653936300,15.48,,1
0,0,1653936600,15.69,,1
0,0,1653936900,15.59,,1
0,0,1653937200,15.7,,1
0,0,1653937500,15.42,,1
0,0,1653937800,15.65,,1
0,0,1653938100,15.73,,1
0,0,1653938400,15.56,,1
0,0,1653938700,15.37,,1
0,0,1653939000,15.28,,1
0,0,1653939300,15.45,,1
0,0,1653939600,15.17,,1
0,0,1653939900,15.2,,1
0,0,1653940200,15.4,,1
0,0,1653940500,15.12,,1
0,0,1653940800,15.09,,1
