y2,y3,x,y,y1,y4
0,0,1661119200,21.79,,1
0,0,1661119500,21.61,,1
0,0,1661119800,21.82,,1
0,0,1661120100,21.73,,1
0,0,1661120400,21.71,,1
0,0,1661120700,21.62,,1
0,0,1661121000,21.26,,1
0,0,1661121300,21.55,,1
0,0,1661121600,21.36,,1
0,0,1661121900,21.24,,1
0,0,1661122200,21.06,,1
0,0,1661122500,21.35,,1
0,0,1661122800,21.04,,1
0,0,1661123100,21.11,,1
0,0,1661123400,20.92,,1
0,0,1661123700,20.8,,1
0,0,1661124000,20.75,,1
0,0,1661124300,20.73,,1
0,0,1661124600,20.93,,1
0,0,1661124900,20.86,,1
0,0,1661125200,20.71,,1
0,0,1661125500,20.9,,1
0,0,1661125800,20.89,,1
0,0,1661126100,20.85,,1
0,0,1661126400,20.81,,1
0,0,1661126700,20.64,,1
0,0,1661127000,20.73,,1
0,0,1661127300,20.93,,1
0,0,1661127600,20.9,,1
0,0,1661127900,20.92,,1
0,0,1661128200,20.84,,1
0,0,1661128500,20.85,,1
0,0,1661128800,20.77,,1
0,0,1661129100,20.71,,1
0,0,1661129400,20.58,,1
0,0,1661129700,20.46,,1
0,0,1661130000,20.51,,1
0,0,1661130300,20.51,,1
0,0,1661130600,20.29,,1
0,0,1661130900,20.37,,1
0,0,1661131200,20.28,,1
0,0,1661131500,20.26,,1
0,0,1661131800,20.24,,1
0,0,1661132100,20.16,,1
0,0,1661132400,19.94,,1
0,0,1661132700,19.92,,1
0,0,1661133000,20.03,,1
0,0,1661133300,19.74,,1
0,0,1661133600,19.83,,1
0,0,1661133900,19.66,,1
0,0,1661134200,19.55,,1
0,0,1661134500,19.59,,1
0,0,1661134800,19.56,,1
0,0,1661135100,19.46,,1
0,0,1661135400,19.42,,1
0,0,1661135700,19.23,,1
0,0,1661136000,19.15,,1
0,0,1661136300,19.38,,1
0,0,1661136600,19.28,,1
0,0,1661136900,19.23,,1
0,0,1661137200,19.3,,1
0,0,1661137500,19.35,,1
0,0,1661137800,19.39,,1
0,0,1661138100,19.31,,1
0,0,1661138400,19.42,,1
0,0,1661138700,19.42,,1
0,0,1661139000,19.83,,1
0,0,1661139300,20.01,,1
0,0,1661139600,20.22,,1
0,0,1661139900,20.53,,1
0,0,1661140200,20.44,,1
0,0,1661140500,20.77,,1
0,0,1661140800,20.91,,1
0,0,1661141100,21.01,,1
0,0,1661141400,21.13,,1
0,0,1661141700,21.19,,1
0,0,1661142000,21.35,,1
0,0,1661142300,21.31,,1
0,0,1661142600,21.39,,1
0,0,1661142900,21.6,,1
0,0,1661143200,21.76,,1
0,0,1661143500,21.8,,1
0,0,1661143800,22,,1
0,0,1661144100,22.1,,1
0,0,1661144400,22.31,,1
0,0,1661144700,22.37,,1
0,0,1661145000,22.71,,1
0,0,1661145300,22.76,,1
0,0,1661145600,22.91,,1
0,0,1661145900,23.22,,1
0,0,1661146200,23.36,,1
0,0,1661146500,23.44,,1
0,0,1661146800,23.35,,1
0,0,1661147100,23.16,,1
0,0,1661147400,22.98,,1
0,0,1661147700,22.99,,1
0,0,1661148000,22.81,,1
0,0,1661148300,22.81,,1
0,0,1661148600,22.8,,1
0,0,1661148900,22.64,,1
0,0,1661149200,22.76,,1
0,0,1661149500,22.58,,1
0,0,1661149800,22.38,,1
0,0,1661150100,22.49,,1
0,0,1661150400,22.49,,1
0,0,1661150700,22.32,,1
0,0,1661151000,22.25,,1
0,0,1661151300,22.24,,1
0,0,1661151600,22.24,,1
0,0,1661151900,22.21,,1
0,0,1661152200,22.21,,1
0,0,1661152500,21.89,,1
0,0,1661152800,21.99,,1
0,0,1661153100,22.14,,1
0,0,1661153400,22.07,,1
0,0,1661153700,22.1,,1
0,0,1661154000,22.33,,1
0,0,1661154300,22.24,,1
0,0,1661154600,22.37,,1
0,0,1661154900,22.3,,1
0,0,1661155200,22.49,,1
0,0,1661155500,22.59,,1
0,0,1661155800,22.86,,1
0,0,1661156100,22.64,,1
0,0,1661156400,23.13,,1
0,0,1661156700,23.08,,1
0,0,1661157000,23.18,,1
0,0,1661157300,23.43,,1
0,0,1661157600,23.57,,1
0,0,1661157900,23.9,,1
0,0,1661158200,23.77,,1
0,0,1661158500,24.01,,1
0,0,1661158800,24.15,,1
0,0,1661159100,24.29,,1
0,0,1661159400,24.02,,1
0,0,1661159700,24.2,,1
0,0,1661160000,24.16,,1
0,0,1661160300,24.51,,1
0,0,1661160600,24.33,,1
0,0,1661160900,24.46,,1
0,0,1661161200,24.47,,1
0,0,1661161500,24.5,,1
0,0,1661161800,24.62,,1
0,0,1661162100,24.4,,1
0,0,1661162400,24.65,,1
0,0,1661162700,24.77,,1
0,0,1661163000,24.9,,1
0,0,1661163300,24.81,,1
0,0,1661163600,24.93,,1
0,0,1661163900,24.94,,1
0,0,1661164200,24.91,,1
0,0,1661164500,25.07,,1
0,0,1661164800,25.11,,1
0,0,1661165100,25.19,,1
0,0,1661165400,25.2,,1
0,0,1661165700,25.31,,1
0,0,1661166000,25.42,,1
0,0,1661166300,25.6,,1
0,0,1661166600,25.7,,1
0,0,1661166900,25.53,,1
0,0,1661167200,25.84,,1
0,0,1661167500,25.74,,1
0,0,1661167800,26.09,,1
0,0,1661168100,26.07,,1
0,0,1661168400,25.96,,1
0,0,1661168700,26.13,,1
0,0,1661169000,26.02,,1
0,0,1661169300,26.17,,1
0,0,1661169600,26.13,,1
0,0,1661169900,26.11,,1
0,0,1661170200,26.51,,1
0,0,1661170500,26.47,,1
0,0,1661170800,26.58,,1
0,0,1661171100,26.58,,1
0,0,1661171400,26.56,,1
0,0,1661171700,26.44,,1
0,0,1661172000,26.52,,1
0,0,1661172300,26.62,,1
0,0,1661172600,26.42,,1
0,0,1661172900,26.53,,1
0,0,1661173200,26.59,,1
0,0,1661173500,26.82,,1
0,0,1661173800,27.1,,1
0,0,1661174100,27.2,,1
0,0,1661174400,27.62,,1
0,0,1661174700,27.65,,1
