x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1533074400,24.54,,24.25,,973,,1018,,24.96,15.65,,2.5,,80.6,,0.99,,58.95,,,,,,25.5,,7.468999999999999,
1533078000,23.86,,23.45,,974,,1018,,24.47,15.38,,2,,51.54,,1.0190000000000001,,60.79,,,,,,25.45,,7.205,
1533081600,23.88,,23.15,,974,,1018,,24.23,16.61,,2.6,,28.55,,1.633,,67.02,,,,,,25.48,,7.154,
1533085200,22.38,,22.05,,974,,1018,,24.09,15.92,,2.1,,55.69,,1.1320000000000001,,68.53,,,,,,25.51,,7.176,
1533088800,22.74,,21.87,,973,,1018,,24.11,16.08,,2.6,,24.52,,1.178,,69.92,,,,,,25.53,,7.455,
1533092400,22.47,,21.81,,973,,1017,,23.97,16.67,,2.6,,65.63,,1.1909999999999998,,72.82,,,,,,25.59,,7.297000000000001,
1533096000,22.61,,21.72,,973,,1018,,23.82,17.52,,2.8,,0.45,,1.575,,77.3,,,,,,25.57,,7.1610000000000005,
1533099600,22.23,,21.45,,974,,1018,,23.79,17.96,,2.8,,359.1,,1.3119999999999998,,80.8,,,,34.65,,25.5,,7.2989999999999995,
1533103200,23.07,,23.01,,974,,1018,,24.2,18.28,,2.5,,202.6,,1.485,,75.1,,,,110.8,,25.52,,7.475,
1533106800,23.56,,23.68,,974,,1019,,24.74,18.8,,3,,236.7,,1.7790000000000001,,74.43,,,,370.6,,25.53,,7.263999999999999,
1533110400,23.67,,23.73,,975,,1019,,25.16,18.96,,2.7,,259.6,,1.9680000000000002,,74.91,,,,509,,25.56,,7.2139999999999995,
1533114000,24.09,,24.13,,975,,1019,,25.38,18.57,,2.6,,247.9,,2.224,,71.35,,,,625.5,,25.63,,7.256,
1533117600,24.48,,24.41,,975,,1019,,25.68,18.86,,2.4,,235.3,,1.855,,71.41,,,,779.2,,25.79,,7.314,
1533121200,24.96,,24.91,,974,,1018,,26.37,19.21,,1.5,,255.7,,0.89,,70.87,,,,851,,25.93,,7.289,
1533124800,25.92,,25.93,,974,,1018,,27.2,19.37,,1.7,,290.4,,0.785,,67.4,,,,845,,25.9,,7.189,
