x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1512547200,1.841,,1.714,,,,,,7.193,-0.593,,1.3,,35.77,,0.601,,85,,,,11.66,,8.66,,,1
1512550800,2.031,,1.985,,,,,,7.337999999999999,-0.513,,2.2,,37.7,,1.226,,83.8,,,,27.79,,8.66,,,1
1512554400,2.344,,2.3409999999999997,,,,,,7.492999999999999,-0.49700000000000005,,2.6,,33.5,,1.185,,81.8,,,,48.74,,8.74,,,1
1512558000,2.439,,2.4659999999999997,,,,,,7.587999999999999,-0.5479999999999999,,2.6,,28.86,,1.6230000000000002,,80.8,,,,71.49,,8.76,,,1
1512561600,2.862,,2.866,,,,,,7.7170000000000005,-0.332,,2.9,,40.64,,1.0190000000000001,,79.76,,,,82.1,,8.75,,,1
1512565200,3.02,,3.032,,,,,,7.815,-0.105,,3.3,,293.5,,1.188,,80.1,,,,67.31,,8.76,,,1
1512568800,2.9619999999999997,,2.967,,,,,,7.904,-0.187,,3,,315.8,,1.361,,80,,,,47.66,,8.79,,,1
1512572400,2.821,,2.826,,,,,,7.791,-0.242,,2.8,,304,,1.031,,80.5,,,,16.65,,8.79,,,1
1512576000,2.742,,2.74,,,,,,7.732,-0.319,,2.4,,263.6,,1.4509999999999998,,80.5,,,,,,8.79,,,1
1512579600,2.457,,2.456,,,,,,7.622000000000001,-0.579,,2.5,,321,,1.1520000000000001,,80.7,,,,,,8.78,,,1
1512583200,2.036,,2.033,,,,,,7.388999999999999,-0.746,,2.6,,0.257,,1.524,,82.1,,,,,,8.73,,,1
1512586800,1.755,,1.778,,,,,,7.325,-0.669,,3.1,,14.4,,1.8419999999999999,,84.1,,,,,,8.64,,,1
1512590400,1.4980000000000002,,1.534,,,,,,7.245,-0.687,,2.6,,12.72,,1.7080000000000002,,85.5,,,,,,8.64,,,1
1512594000,1.547,,1.578,,,,,,7.138,-0.496,,2.2,,24.19,,1.308,,86.4,,,,,,8.64,,,1
