x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1593554400,21.61,,21.12,,969,,1014,,,17.39,,3.5,,312.9,,1.3259999999999998,,79.82,,,,,,20.29,,9.65,
1593558000,21.28,,20.96,,970,,1014,,,16.4,,3.2,,318.9,,1.5759999999999998,,75.54,,,,,,20.19,,10.15,
1593561600,20.51,,20.15,,969,,1014,,,15.16,,3.2,,342.1,,1.524,,73.26,,,,,,19.92,,10.5,
1593565200,19.71,,19.11,,969,,1013,,,15.05,,3.2,,34.61,,1.3630000000000002,,78.06,,,,,,20.11,,10.77,
1593568800,18.06,,17.6,,969,,1013,,,15.13,,2.5,,47.74,,1.702,,85.7,,,,,,20.12,,10.94,
1593572400,17.28,,16.99,,969,,1013,,,14.85,,2.8,,37.4,,2.032,,87.5,,,,,,20.07,,10.73,
1593583200,19.3,,19.04,,969,,1013,,,17.58,,2,,30.5,,1.0270000000000001,,91.5,,,,182.7,,19.86,,10.36,
1593586800,19.9,,19.91,,969,,1013,,,17.92,,1.2,,312.6,,0.54,,88.6,,,,330.4,,19.99,,10.14,
1593590400,20.12,,20.21,,969,,1013,,,18.34,,0.8,,278.7,,0.38,,89.3,,,,441,,20.41,,9.93,
1593594000,20.67,,20.73,,969,,1013,,,17.69,,1.8,,229.8,,0.764,,83,,,,752.8,,20.76,,9.62,
1593597600,21.15,,21.25,,968,,1013,,,18.34,,2.4,,180,,1.62,,83.8,,,,791,,21.09,,9.27,
1593601200,21.66,,21.73,,968,,1012,,,18.01,,3,,150.7,,2.2840000000000003,,79.62,,,,897,,21.37,,9.05,
1593604800,22.08,,22.03,,968,,1012,,,18.25,,3.7,,131,,2.838,,79.42,,,,985,,22.04,,9.05,
1593608400,22.44,,22.37,,967,,1012,,,19.34,,3.4,,130.9,,2.67,,83.3,,,,937,,22.2,,9.03,
1593612000,23.95,,23.72,,967,,1011,,,18.59,,3.5,,129.3,,2.239,,73.56,,,,678.5,,22.3,,9.03,
1593615600,24.86,,24.54,,967,,1011,,,19.46,,3.6,,135.7,,2.37,,73.97,,,,745.4,,22.22,,8.97,
1593619200,26.57,,26.34,,966,,1011,,,18.68,,5.9,,229.6,,3.2310000000000003,,63.26,,,,575.5,,22.64,,9.28,
1593622800,26.56,,26.22,,966,,1011,,,19.84,,9.4,,259.1,,5.879,,68.28,,,,309.2,,22.94,,9.37,
1593626400,27.11,,26.98,,967,,1011,,,17.69,,10,,317.5,,3.908,,57.25,,,,16.64,,22.96,,9.27,
1593630000,23.83,,23.76,,969,,1014,,,17.1,,15.9,,289.4,,7.347,,66.58,,,,,,22.8,,9.07,
1593633600,20.82,,20.85,,970,,1015,,,17.74,,9.8,,287.4,,5.682,,83,,,,,,22.55,,8.9,
1593637200,19.87,,19.88,,970,,1015,,,19.04,,6.4,,285.8,,4.281000000000001,,95.3,,,,,,22.33,,8.66,
1593640800,19.79,,19.65,,970,,1015,,,18.25,,5.1,,354.9,,1.899,,92.2,,,,,,20.57,,8.57,
1593644400,19.14,,18.69,,971,,1015,,,20.5,,2.3,,70.18,,0.904,,112.3,1,,,,,19.74,,8.41,
1593648000,20.27,,20.2,,970,,1015,,,20.22,,5,,254.2,,3.235,,100.6,1,,,,,19.96,,8.39,
1593651600,19.92,,19.97,,970,,1015,,,19.98,,6.5,,259.3,,4.726,,100.4,1,,,,,21.42,,8.34,
1593655200,19.47,,19.48,,970,,1014,,,20.18,,5.5,,279.5,,2.887,,104.7,1,,,,,20.9,,8.29,
1593658800,19.52,,19.53,,970,,1015,,,20.26,,4.7,,267.2,,2.9,,105,1,,,,,20.33,,8.45,
1593669600,11.57,,11.62,,971,,1015,,,11.27,,4,,265,,2.09,,57.62,,,,251.2,,12.32,,5.829,
1593673200,19.47,,19.5,,971,,1015,,,19.3,,4,,272.7,,1.8330000000000002,,99.1,,,,215.5,,20.49,,9.27,
1593676800,20.24,,20.26,,971,,1015,,,19.49,,4.2,,263.7,,3.135,,95.6,,,,225.7,,20.3,,8.03,
1593680400,20.39,,20.41,,971,,1015,,,19.92,,4.9,,268.6,,3.525,,97.3,,,,752.3,,20.56,,7.922000000000001,
1593684000,20.96,,20.92,,970,,1015,,,20.63,,4.6,,268.5,,2.502,,98.5,,,,1010,,20.95,,7.846,
1593687600,22.28,,22.17,,970,,1014,,,19.88,,6.6,,261.7,,4.473,,87.2,,,,348.2,,21.38,,7.785,
1593691200,22.81,,22.64,,970,,1014,,,19.64,,6.5,,258,,4.901,,83.4,,,,929,,21.5,,7.921,
1593694800,23.5,,23.34,,970,,1014,,,18.15,,8.6,,280,,5.171,,73.66,,,,1007,,21.41,,7.837000000000001,
1593698400,24.19,,24.14,,970,,1014,,,14.2,,8.4,,324.4,,3.923,,54.04,,,,1031,,21.21,,7.71,
1593702000,24.06,,24.02,,970,,1014,,,13.67,,10.8,,328.8,,5.414,,52.57,,,,689.5,,20.36,,7.6339999999999995,
1593705600,23.97,,23.95,,970,,1014,,,12.83,,7.8,,329.8,,4.015,,49.96,,,,541,,20.02,,8.49,
1593709200,23.69,,23.68,,971,,1015,,,12.77,,5.6,,312.6,,2.715,,50.62,,,,366.3,,20.19,,8.27,
1593712800,22.74,,22.71,,971,,1016,,,12.9,,6.4,,334.8,,2.8689999999999998,,54.1,,,,54.57,,18.03,,8.51,
1593716400,21.98,,21.92,,972,,1016,,,12.79,,6.3,,332.5,,2.781,,56.44,,,,3.037,,16.77,,8.29,
1593720000,21.21,,21.15,,973,,1017,,,11.83,,6.8,,305.1,,1.683,,55.42,,,,,,16.32,,8.25,
1593723600,20.57,,20.5,,973,,1017,,,12.54,,3.4,,13.21,,1.307,,60.51,,,,,,16.42,,8.22,
1593727200,19.94,,19.89,,973,,1018,,,11.99,,5.8,,344.7,,1.818,,60.58,,,,,,17.03,,8.49,
1593730800,19.39,,19.34,,974,,1018,,,11.6,,4.7,,319.8,,2.07,,61.09,,,,,,17.06,,7.978,
1593734400,18.96,,18.92,,974,,1018,,,12.21,,2.7,,236.7,,1.149,,65.28,,,,,,16.95,,8.82,
1593738000,18.75,,18.68,,974,,1018,,,11.7,,2.9,,353.3,,1.034,,64.09,,,,,,17.33,,8.43,
1593741600,18.41,,18.35,,974,,1018,,,11.18,,2.4,,340.6,,0.8759999999999999,,63.2,,,,,,18.02,,9.33,
1593745200,17.78,,17.71,,974,,1018,,,10.96,,3.4,,30.56,,1.242,,64.84,,,,,,18.38,,9.29,
1593759600,14.35,,14.36,,975,,1020,,,8.49,,4.5,,64.3,,1.469,,51.2,,,,184.7,,15.9,,7.851,
1593763200,17.81,,17.76,,976,,1020,,,11.04,,4.2,,93.3,,2.272,,64.98,,,,352.6,,19.78,,9.94,
1593766800,18.05,,18.03,,976,,1020,,,12.12,,4.9,,117.6,,3.45,,68.65,,,,387,,20.04,,10.14,
1593770400,18.31,,18.34,,976,,1020,,,12.26,,6.2,,129.3,,4.044,,68.03,,,,606,,20.26,,10.47,
1593774000,18.34,,18.53,,976,,1020,,,12.98,,6.1,,155.5,,4.791,,70.38,,,,636.9,,20.41,,9.96,
1593777600,19.13,,19.15,,976,,1020,,,12.16,,7.6,,133.8,,4.7989999999999995,,64.25,,,,325.8,,20.58,,9.2,
1593781200,19.81,,19.75,,975,,1019,,,10.61,,5.6,,111.6,,3.326,,55.76,,,,1189,,20.64,,9.42,
1593784800,20.31,,20.28,,975,,1020,,,10.99,,6.2,,119.2,,3.952,,55.37,,,,457.4,,20.78,,8.74,
1593788400,20.72,,20.68,,975,,1019,,,10.96,,5.9,,110.1,,3.361,,53.95,,,,313.5,,20.84,,8.26,
1593792000,21.16,,21.09,,975,,1019,,,10.15,,4.8,,82.7,,2.4619999999999997,,49.79,,,,210.4,,20.72,,8.2,
1593795600,20.9,,20.83,,975,,1019,,,10.5,,4.9,,97.4,,2.33,,51.8,,,,147.4,,20.66,,8.38,
1593799200,20.75,,20.72,,975,,1019,,,12.1,,6.9,,118.8,,3.84,,58.05,,,,120,,20.58,,8.29,
1593802800,20.5,,20.47,,976,,1020,,,12.17,,7,,116.4,,4.519,,59.15,,,,8.6,,20.57,,8.63,
1593806400,19.51,,19.46,,976,,1020,,,12.27,,1.9,,48.12,,0.899,,63.4,,,,,,20.51,,8.88,
1593810000,18.12,,17.97,,976,,1021,,,12.42,,3.5,,36.44,,1.294,,70.22,,,,,,20.56,,9,
1593813600,17.38,,17.25,,976,,1021,,,12.33,,3.2,,32.9,,1.301,,73.07,,,,,,20.56,,10.23,
1593817200,17.31,,17.18,,977,,1021,,,12.12,,2.4,,46.16,,1.079,,72.35,,,,,,20.53,,10.14,
1593820800,17.57,,17.4,,977,,1021,,,11.54,,2,,35.12,,1.14,,68.68,,,,,,20.49,,9.6,
1593824400,17.56,,17.43,,977,,1021,,,11.57,,3.9,,56.65,,0.925,,68.72,,,,,,20.45,,9.15,
1593828000,17.05,,17.06,,977,,1021,,,12.9,,4.1,,99.2,,1.735,,76.74,,,,,,20.45,,9.05,
1593831600,16.27,,16.25,,977,,1021,,,13.12,,1.4,,90.7,,0.698,,82.1,,,,,,20.5,,9.16,
1593835200,15.73,,15.5,,977,,1021,,,12.88,,1.7,,78.63,,0.82,,84.7,,,,4.793,,20.46,,8.82,
1593838800,15.72,,15.53,,977,,1021,,,12.87,,1.5,,34.02,,0.9470000000000001,,84.5,,,,85.5,,20.5,,8.52,
1593842400,17.39,,17.76,,977,,1022,,,12.51,,2,,32.6,,0.9790000000000001,,71.9,,,,299.7,,20.64,,8.28,
1593846000,19.06,,19.05,,978,,1022,,,11.44,,3.6,,92.3,,1.694,,61.52,,,,465.3,,20.77,,8.23,
1593849600,18.98,,19.11,,977,,1022,,,12.13,,4.7,,143.4,,3.588,,64.16,,,,620,,20.97,,8.93,
1593853200,19.13,,19.49,,978,,1022,,,12.7,,4.1,,173.6,,2.78,,65.06,,,,767.5,,21.1,,8.37,
1593856800,19.71,,19.8,,978,,1022,,,12.49,,3.4,,179.8,,2.63,,62.96,,,,875,,21.24,,8.24,
1593860400,20.28,,20.26,,978,,1022,,,12.15,,3.1,,209.2,,2.377,,59.82,,,,943,,21.42,,8.22,
1593864000,20.77,,20.8,,977,,1021,,,11.83,,2.7,,238.7,,2.039,,56.67,,,,932,,21.61,,8.28,
1593867600,21.44,,21.47,,977,,1021,,,11.95,,2.5,,241.8,,1.71,,54.81,,,,910,,21.93,,8.2,
