x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1493589600,,1,11.5,,,,,,11.11,5.621,,7.6,,327.9,,3.6430000000000002,,67.42,,,,,,10.57,,8.75,
1493593200,,1,10.01,,,,,,10.66,6.015,,13.7,,264.5,,9.86,,76.5,,,,,,10.39,,8.7,
1493596800,,1,8.7,,,,,,9.94,6.019,,11.7,,280.7,,7.473,,83.5,,,,,,9.92,,8.65,
1493600400,,1,7.709,,,,,,9.79,5.242999999999999,,13.2,,262.4,,9.46,,84.7,,,,,,9.95,,8.56,
1493604000,,1,6.742000000000001,,,,,,9.39,4.002,,11.7,,247.2,,9.33,,83,,,,0.34700000000000003,,10,,8.27,
1493607600,,1,6.145,,,,,,9.28,3.745,,11.5,,254.3,,9.19,,84.9,,,,,,10,,8.02,
1493611200,,1,5.694,,,,,,9.11,3.0810000000000004,,9.8,,255.5,,7.9879999999999995,,83.6,,,,5.696000000000001,,9.99,,7.936,
1493614800,,1,5.306,,,,,,8.93,3.016,,8.3,,298.1,,4.06,,85.5,,,,20.11,,9.94,,7.949,
1493618400,,1,4.797,,,,,,8.89,2.844,,7.3,,286.7,,3.818,,87.5,,,,58.95,,9.9,,7.726,
1493622000,,1,4.74,,,,,,8.81,2.603,,5.9,,318.9,,2.476,,86.3,,,,114.2,,9.9,,7.856,
1493625600,,1,5.143,,,,,,8.76,2.739,,5.8,,321.1,,2.2769999999999997,,84.7,,,,190.9,,9.79,,7.236000000000001,
1493629200,,1,5.505,,,,,,8.76,2.7239999999999998,,6.1,,295,,2.496,,82.6,,,,307,,9.54,,7.22,
1493632800,,1,6.053999999999999,,,,,,8.84,3.2969999999999997,,5.9,,302.1,,2.009,,82.8,,,,308.1,,9.49,,7.211,
1493636400,,1,6.827000000000001,,,,,,9.14,3.532,,4.7,,313.8,,1.662,,79.8,,,,431,,9.43,,6.992000000000001,
1493640000,,1,7.625,,,,,,9.19,3.966,,5.4,,272.9,,3.62,,77.92,,,,319.2,,9.32,,6.928,
1493643600,,1,8.38,,,,,,9.56,3.7039999999999997,,4.7,,295.9,,2.052,,72.65,,,,678.1,,9.39,,6.6770000000000005,
1493647200,,1,8.14,,,,,,9.78,4.39,,3.5,,160.9,,2.303,,77.61,,,,141.4,,9.55,,6.7410000000000005,
1493650800,,1,8.15,,,,,,9.76,4.457,,3.3,,155.8,,2.18,,77.82,,,,83.9,,9.68,,6.712999999999999,
1493654400,,1,8.81,,,,,,10.02,4.329,,1.9,,218.6,,0.9309999999999999,,73.72,,,,99.5,,9.66,,6.894,
1493658000,,1,9.56,,,,,,10.33,4.48,,3.3,,277.8,,1.3769999999999998,,70.89,,,,40.61,,9.62,,6.79,
1493661600,,1,9.47,,,,,,9.51,4.102,,4.5,,313.1,,2.144,,69.4,,,,,,9.37,,6.841,
1493665200,,1,8.87,,,,,,9.08,4.657,,3.8,,297.2,,1.239,,75.14,,,,,,9.36,,6.807,
1493668800,,1,8.81,,,,,,9.28,4.287,,5.5,,298.6,,2.245,,73.5,,,,,,9.53,,7.093999999999999,
1493672400,,1,8.3,,,,,,9.21,4.555,,3.7,,294.4,,1.729,,77.55,,,,,,9.5,,8.21,
1493676000,,1,8.24,,,,,,8.87,4.181,,4.6,,298.4,,2.076,,75.85,,,,,,9.43,,7.435,
1493679600,,1,7.007000000000001,,,,,,8.37,4.127,,2.6,,338.3,,1.056,,82.2,,,,,,9.3,,6.7620000000000005,
1493683200,,1,6.931,,,,,,8.3,4.3919999999999995,,4.2,,299.7,,2.158,,84.2,,,,,,9.09,,6.6160000000000005,
1493686800,,1,5.551,,,,,,7.781000000000001,3.861,,2.2,,26.72,,1.2009999999999998,,89.2,,,,,,8.84,,6.572,
1493690400,,1,4.527,,,,,,7.527,3.182,,2.4,,35.66,,1.834,,91.3,,,,,,8.74,,6.422000000000001,
1493694000,,1,4.592,,,,,,7.665,3.1319999999999997,,2.3,,40.62,,1.649,,90.6,,,,,,8.74,,6.507000000000001,
1493697600,,1,4.737,,,,,,7.691,3.287,,2,,43.27,,1.5319999999999998,,90.6,,,,42.93,,8.81,,6.51,
1493701200,,1,5.6610000000000005,,,,,,7.789,4.052,,1.5,,35.1,,0.9059999999999999,,89.7,,,,93.1,,8.68,,6.822,
1493704800,,1,6.914,,,,,,8.38,3.8930000000000002,,3.4,,280.5,,1.311,,81.4,,,,49.18,,8.6,,7.357,
1493708400,,1,7.0329999999999995,,,,,,8.68,3.958,,2,,337.3,,0.698,,81.1,,,,187.2,,8.93,,7.3389999999999995,
1493712000,,1,7.016,,,,,,8.88,4.183,,0.8,,260.4,,0.35100000000000003,,82.4,,,,293.1,,8.94,,7.2410000000000005,
1493715600,,1,7.18,,,,,,9.09,4.453,,1.9,,327.9,,0.8759999999999999,,83.2,,,,299,,8.91,,7.193,
1493719200,,1,7.638,,,,,,9.23,3.02,,2.1,,296.4,,0.85,,72.79,,,,146.6,,9.06,,7.63,
1493722800,,1,7.774,,,,,,9.32,3.67,,2.3,,290.2,,1.136,,75.51,,,,430.2,,9.22,,7.396,
1493726400,,1,8.23,,,,,,9.78,4.101,,2.1,,241.2,,1.484,,75.46,,,,323.5,,9.3,,7.624,
1493730000,,1,8.27,,,,,,9.73,4.223,,2.5,,225.5,,1.8319999999999999,,75.88,,,,196.3,,8.97,,7.968999999999999,
1493733600,,1,8.41,,,,,,9.52,4.521,,2.4,,191.4,,1.49,,76.75,,,,157.8,,9.14,,7.881,
