x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1543618800,7.263,,7.1770000000000005,,975,,1019,,9.35,4.901,,3.5,,292.7,,1.3630000000000002,,85.8,,,,,,10.43,,9.05,
1543622400,5.6579999999999995,,4.914,,975,,1019,,8.78,3.8810000000000002,,2,,22.71,,1.209,,93.4,,,,,,10.43,,9.1,
1543626000,6.83,,6.604,,975,,1019,,8.95,5.032,,3.8,,284.1,,1.99,,90,,,,,,10.45,,8.82,
1543629600,6.511,,6.369,,975,,1019,,9.04,5.207000000000001,,3.7,,285.9,,2.0980000000000003,,92.6,,,,,,10.44,,8.75,
1543633200,4.843999999999999,,4.288,,975,,1019,,8.41,3.701,,2.7,,28.37,,1.649,,96.3,,,,,,10.45,,8.79,
1543636800,4.501,,3.497,,975,,1019,,8.15,3.023,,1.9,,16.15,,1.374,,97,,,,,,10.44,,8.9,
1543640400,4.686,,3.772,,974,,1019,,8.26,3.3110000000000004,,1.9,,19.75,,1.2670000000000001,,97.1,,,,,,10.43,,9.03,
1543644000,4.98,,4.287,,975,,1019,,8.35,3.62,,1.9,,22.3,,1.1909999999999998,,95.7,,,,,,10.43,,9.1,
1543647600,5.974,,5.507000000000001,,975,,1020,,8.61,4.637,,4,,342.5,,1.5730000000000002,,94.5,,,,2.8,,10.43,,9.2,
1543651200,5.901,,5.664,,975,,1019,,8.94,4.724,,4,,345,,1.5930000000000002,,94,,,,39.44,,10.43,,9.08,
1543654800,6.346,,6.306,,975,,1019,,8.97,5.346,,2.4,,322.7,,1.151,,93.9,,,,226.7,,10.43,,9.1,
1543658400,6.763999999999999,,6.754,,976,,1020,,9.09,5.042,,2.7,,298.7,,1.119,,89.1,,,,316.3,,10.46,,9.17,
1543662000,7.666,,7.657,,976,,1020,,9.77,5.2829999999999995,,3,,244.4,,2.008,,85.2,,,,368.5,,10.49,,9.16,
1543665600,7.899,,7.865,,975,,1019,,10.18,5.523,,2.6,,251.7,,1.472,,85.4,,,,312.4,,10.53,,9,
