x,y,y2,y4,y6,y8,y10,y12,y14,y16,y18,y20,y22,y24,y1,y3,y5,y7,y9,y11,y13,y15,y17,y19,y21,y23,y25
1630447200,17.27,17.23,977,1021,11.75,8.5,58.94,3.763,70.38,0,0,19.18,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630450800,16.82,16.77,977,1021,11.57,8.2,63.01,3.951,71.64,0,0,19.12,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630454400,16.51,16.47,977,1022,11.3,8.6,70.81,4.403,71.69,0,0,19,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630458000,16.04,15.99,978,1022,11.24,6.9,66.86,3.681,73.66,0,0,18.84,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630461600,15.57,15.55,978,1022,12.13,7.7,63.45,3.631,80.3,0,0,18.82,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630465200,15.09,15.07,978,1022,13.17,9.9,68.1,4.315,88.7,0,0,18.78,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630468800,14.72,14.7,978,1022,13.27,8.7,73.99,3.958,91.4,0,0,18.72,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630472400,14.29,14.28,978,1023,13.3,8.7,81.2,3.342,94.1,0,3.322,18.68,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630476000,14.08,14.04,979,1023,13.29,7.9,74.98,3.929,95.6,0,113.7,18.62,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630479600,14.91,14.85,979,1023,13.31,6.2,74.7,3.327,90.8,0,290.4,18.56,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630483200,15.49,15.43,979,1023,12.85,6.4,73.36,3.716,84.9,0,479.4,18.58,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630486800,17.04,16.86,979,1023,12.46,7.7,84.9,3.646,75.62,0,646.8,18.6,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630490400,17.86,17.76,979,1024,12.19,6.3,80.5,3.563,70.15,0,735.8,18.58,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630494000,16.74,16.94,979,1023,13.57,5.3,159.3,3.703,80.8,0,791.8,18.58,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630497600,17.54,17.72,979,1023,13.38,4.9,167.8,3.807,76,0,807,18.54,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630501200,18.46,18.57,979,1023,13.79,4.6,180.1,3.231,73.96,0,760.4,18.57,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630504800,19.47,19.42,978,1022,13.73,4.6,199.2,2.706,69.96,0,661.2,19.58,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630508400,20.36,20.46,978,1022,14.13,3.1,210.5,1.742,67.26,0,516.1,19.9,,0,0,0,0,0,0,0,0,0,0,0,0,1
1630512000,22.28,22.2,977,1021,11.79,6.4,70.43,2.506,52.49,0,346.4,20.13,,0,0,0,0,0,0,0,0,0,0,0,0,1
